Params	Time Savings	BD-BR Inc	RDCCOst
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.7	0.86	0.298	0.35
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.7	0.86	0.296	0.34
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.7	0.86	0.293	0.34
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.7	0.86	0.293	0.34
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.6	0.87	0.322	0.37
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.6	0.87	0.321	0.37
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.6	0.87	0.326	0.37
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.6	0.87	0.325	0.37
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.5	0.88	0.346	0.40
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.5	0.88	0.345	0.39
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.4	0.88	0.364	0.41
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.4	0.88	0.359	0.41
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.4	0.86	0.312	0.36
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.4	0.86	0.312	0.36
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.4	0.86	0.316	0.37
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.4	0.86	0.318	0.37
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.3	0.86	0.326	0.38
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.3	0.86	0.319	0.37
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.3	0.86	0.321	0.37
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.3	0.86	0.326	0.38
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.3	0.89	0.366	0.41
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.3	0.89	0.365	0.41
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.3	0.88	0.361	0.41
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.3	0.88	0.364	0.41
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.4	0.88	0.362	0.41
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.4	0.88	0.363	0.41
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.2	0.89	0.402	0.45
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.2	0.89	0.400	0.45
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.2	0.89	0.397	0.44
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.2	0.87	0.336	0.39
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.2	0.87	0.338	0.39
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.2	0.87	0.343	0.39
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.2	0.87	0.343	0.39
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.1	0.88	0.351	0.40
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.1	0.88	0.346	0.39
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.1	0.88	0.348	0.40
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.1	0.88	0.351	0.40
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.1	0.90	0.418	0.46
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.1	0.90	0.416	0.46
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0	0.91	0.444	0.49
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0	0.91	0.439	0.48
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0	0.88	0.361	0.41
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0	0.89	0.363	0.41
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0	0.89	0.366	0.41
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0	0.89	0.365	0.41
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0	0.89	0.496	0.56
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0	0.89	0.389	0.44
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.9	0.83	0.297	0.36
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.8	0.83	0.303	0.36
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.8	0.83	0.379	0.45
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.9	0.83	0.376	0.45
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.7	0.84	0.385	0.46
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.7	0.84	0.309	0.37
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.6	0.85	0.322	0.38
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.6	0.85	0.399	0.47
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.5	0.85	0.406	0.48
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.5	0.85	0.328	0.38
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.5	0.87	0.370	0.42
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.9	0.85	0.309	0.36
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.8	0.86	0.318	0.37
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.8	0.86	0.391	0.45
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.9	0.86	0.384	0.45
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.7	0.86	0.403	0.47
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.7	0.86	0.330	0.38
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.6	0.87	0.351	0.40
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.6	0.87	0.433	0.50
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.5	0.88	0.449	0.51
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.4	0.88	0.470	0.53
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.4	0.88	0.393	0.45
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.4	0.86	0.343	0.40
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.4	0.86	0.422	0.49
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.3	0.86	0.424	0.49
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.3	0.86	0.352	0.41
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.3	0.89	0.393	0.44
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.3	0.89	0.473	0.53
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.2	0.89	0.511	0.57
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.2	0.89	0.428	0.48
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.2	0.87	0.366	0.42
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.2	0.87	0.438	0.50
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.1	0.88	0.441	0.50
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.1	0.88	0.376	0.43
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.1	0.90	0.441	0.49
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0.1	0.90	0.523	0.58
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0	0.91	0.575	0.64
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=0_TestRect=0	0.91	0.470	0.52
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0	0.91	0.440	0.49
AMP=0_BipredSearchRange=0_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0	0.91	0.443	0.49
AMP=0_BipredSearchRange=2_FME=1_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.2	0.89	0.398	0.45
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.2	0.90	0.512	0.57
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.2	0.90	0.509	0.56
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.9	0.87	0.382	0.44
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.9	0.85	0.370	0.44
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.9	0.85	0.371	0.44
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.8	0.85	0.377	0.44
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.8	0.85	0.374	0.44
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.8	0.86	0.396	0.46
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.9	0.85	0.390	0.46
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.9	0.85	0.392	0.46
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.8	0.86	0.397	0.46
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.7	0.86	0.405	0.47
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.7	0.86	0.404	0.47
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.7	0.85	0.384	0.45
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.7	0.86	0.385	0.45
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.6	0.86	0.399	0.46
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.6	0.86	0.396	0.46
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.6	0.87	0.416	0.48
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.6	0.87	0.419	0.48
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.5	0.87	0.428	0.49
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.5	0.87	0.429	0.49
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.5	0.87	0.404	0.47
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=2_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.5	0.87	0.406	0.47
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.5	0.89	0.454	0.51
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.5	0.89	0.452	0.51
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.8	0.88	0.391	0.45
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.8	0.88	0.393	0.45
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.9	0.87	0.384	0.44
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.9	0.88	0.402	0.46
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.9	0.88	0.403	0.46
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.8	0.88	0.412	0.47
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.8	0.88	0.414	0.47
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.7	0.88	0.422	0.48
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.7	0.88	0.422	0.48
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.7	0.88	0.399	0.45
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.7	0.88	0.404	0.46
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.6	0.89	0.432	0.49
AMP=0_BipredSearchRange=2_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.6	0.89	0.431	0.49
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.6	0.89	0.454	0.51
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.6	0.89	0.454	0.51
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=8_TestRect=0.5	0.89	0.480	0.54
AMP=0_BipredSearchRange=0_FME=0_HadamardME=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_RDOQ=0_RefFrames=1_SearchRange=32_TestRect=0.5	0.89	0.480	0.54
